time	I(R_load)
Step Information: Rload=500m  (Step: 1/2)
6.862484243853948e-06	-2.831300e-07
6.872484243853948e-06	-2.924557e-07
6.882484243853948e-06	-3.049371e-07
6.892484243853947e-06	-3.209559e-07
6.902484243853947e-06	-3.409389e-07
6.912484243853947e-06	-3.653633e-07
6.922484243853947e-06	-3.947622e-07
6.932484243853947e-06	-4.297312e-07
6.942484243853947e-06	-4.709350e-07
6.952484243853947e-06	-5.191151e-07
6.962484243853947e-06	-5.750982e-07
6.972484243853947e-06	-6.398056e-07
6.982484243853947e-06	-7.142629e-07
6.992484243853947e-06	-7.996110e-07
7.002484243853946e-06	-8.971185e-07
7.012484243853946e-06	-1.008194e-06
7.022484243853946e-06	-1.134401e-06
7.032484243853946e-06	-1.277472e-06
7.042484243853946e-06	-1.439327e-06
7.052484243853946e-06	-1.622088e-06
7.062484243853946e-06	-1.828102e-06
7.072484243853946e-06	-2.059955e-06
7.082484243853946e-06	-2.320502e-06
7.092484243853946e-06	-2.612880e-06
7.102484243853945e-06	-2.940538e-06
7.112484243853945e-06	-3.307262e-06
7.122484243853945e-06	-3.717193e-06
7.132484243853945e-06	-4.174862e-06
7.142484243853945e-06	-4.685211e-06
7.152484243853945e-06	-5.253623e-06
7.162484243853945e-06	-5.885945e-06
7.172484243853945e-06	-6.588516e-06
7.182484243853945e-06	-7.368192e-06
7.192484243853945e-06	-8.232364e-06
7.202484243853945e-06	-9.188986e-06
7.212484243853944e-06	-1.024659e-05
7.222484243853944e-06	-1.141429e-05
7.232484243853944e-06	-1.270181e-05
7.242484243853944e-06	-1.411947e-05
7.252484243853944e-06	-1.567818e-05
7.262484243853944e-06	-1.738946e-05
7.272484243853944e-06	-1.926538e-05
7.282484243853944e-06	-2.131855e-05
7.292484243853944e-06	-2.356209e-05
7.302484243853944e-06	-2.600956e-05
7.312484243853943e-06	-2.867491e-05
7.322484243853943e-06	-3.157242e-05
7.332484243853943e-06	-3.471657e-05
7.342484243853943e-06	-3.812198e-05
7.352484243853943e-06	-4.180331e-05
7.362484243853943e-06	-4.577509e-05
7.372484243853943e-06	-5.005164e-05
7.382484243853943e-06	-5.464688e-05
7.392484243853943e-06	-5.957426e-05
7.402484243853943e-06	-6.484651e-05
7.412484243853942e-06	-7.047558e-05
7.422484243853942e-06	-7.647244e-05
7.432484243853942e-06	-8.284692e-05
7.442484243853942e-06	-8.960765e-05
7.452484243853942e-06	-9.676183e-05
7.462484243853942e-06	-1.043152e-04
7.472484243853942e-06	-1.122719e-04
7.482484243853942e-06	-1.206344e-04
7.492484243853942e-06	-1.294034e-04
7.502484243853942e-06	-1.385781e-04
7.512484243853942e-06	-1.481556e-04
7.522484243853941e-06	-1.581316e-04
7.532484243853941e-06	-1.684999e-04
7.542484243853941e-06	-1.792527e-04
7.552484243853941e-06	-1.903810e-04
7.562484243853941e-06	-2.018741e-04
7.572484243853941e-06	-2.137201e-04
7.582484243853941e-06	-2.259063e-04
7.592484243853941e-06	-2.384187e-04
7.602484243853941e-06	-2.512427e-04
7.612484243853941e-06	-2.643634e-04
7.622484243853940e-06	-2.777650e-04
7.632484243853941e-06	-2.914319e-04
7.642484243853941e-06	-3.053483e-04
7.652484243853941e-06	-3.194986e-04
7.662484243853941e-06	-3.338672e-04
7.672484243853941e-06	-3.484391e-04
7.682484243853941e-06	-3.631998e-04
7.692484243853941e-06	-3.781354e-04
7.702484243853941e-06	-3.932324e-04
7.712484243853940e-06	-4.084784e-04
7.722484243853940e-06	-4.238615e-04
7.732484243853940e-06	-4.393706e-04
7.742484243853940e-06	-4.549956e-04
7.752484243853940e-06	-4.707271e-04
7.762484243853940e-06	-4.865563e-04
7.772484243853940e-06	-5.024755e-04
7.782484243853940e-06	-5.184774e-04
7.792484243853940e-06	-5.345557e-04
7.802484243853940e-06	-5.507044e-04
7.812484243853940e-06	-5.669185e-04
7.822484243853939e-06	-5.831933e-04
7.832484243853939e-06	-5.995245e-04
7.842484243853939e-06	-6.159087e-04
7.852484243853939e-06	-6.323425e-04
7.862484243853939e-06	-6.488230e-04
7.872484243853939e-06	-6.653477e-04
7.882484243853939e-06	-6.819143e-04
7.892484243853939e-06	-6.985209e-04
7.902484243853939e-06	-7.151657e-04
7.912484243853939e-06	-7.318470e-04
7.922484243853938e-06	-7.485635e-04
7.932484243853938e-06	-7.653139e-04
7.942484243853938e-06	-7.820972e-04
7.952484243853938e-06	-7.989121e-04
7.962484243853938e-06	-8.157580e-04
7.972484243853938e-06	-8.326339e-04
7.982484243853938e-06	-8.495389e-04
7.992484243853938e-06	-8.664725e-04
8.002484243853938e-06	-8.834340e-04
8.012484243853938e-06	-9.004226e-04
8.022484243853938e-06	-9.174379e-04
8.032484243853937e-06	-9.344793e-04
8.042484243853937e-06	-9.515463e-04
8.052484243853937e-06	-9.686383e-04
8.062484243853937e-06	-9.857550e-04
8.072484243853937e-06	-1.002896e-03
8.082484243853937e-06	-1.020061e-03
8.092484243853937e-06	-1.037248e-03
8.102484243853937e-06	-1.054459e-03
8.112484243853937e-06	-1.071693e-03
8.122484243853937e-06	-1.088948e-03
8.132484243853936e-06	-1.106225e-03
8.142484243853936e-06	-1.123524e-03
8.152484243853936e-06	-1.140844e-03
8.162484243853936e-06	-1.158185e-03
8.172484243853936e-06	-1.175546e-03
8.182484243853936e-06	-1.192927e-03
8.192484243853936e-06	-1.210328e-03
8.202484243853936e-06	-1.227748e-03
8.212484243853936e-06	-1.245187e-03
8.222484243853936e-06	-1.262646e-03
8.232484243853935e-06	-1.280123e-03
8.242484243853935e-06	-1.297618e-03
8.252484243853935e-06	-1.315132e-03
8.262484243853935e-06	-1.332663e-03
8.272484243853935e-06	-1.350211e-03
8.282484243853935e-06	-1.367777e-03
8.292484243853935e-06	-1.385360e-03
8.302484243853935e-06	-1.402960e-03
8.312484243853935e-06	-1.420575e-03
8.322484243853935e-06	-1.438208e-03
8.332484243853935e-06	-1.455856e-03
8.342484243853934e-06	-1.473519e-03
8.352484243853934e-06	-1.491199e-03
8.362484243853934e-06	-1.508893e-03
8.372484243853934e-06	-1.526602e-03
8.382484243853934e-06	-1.544327e-03
8.392484243853934e-06	-1.562065e-03
8.402484243853934e-06	-1.579818e-03
8.412484243853934e-06	-1.597585e-03
8.422484243853934e-06	-1.615366e-03
8.432484243853934e-06	-1.633161e-03
8.442484243853933e-06	-1.650968e-03
8.452484243853933e-06	-1.668789e-03
8.462484243853933e-06	-1.686623e-03
8.472484243853933e-06	-1.704470e-03
8.482484243853933e-06	-1.722329e-03
8.492484243853933e-06	-1.740201e-03
8.502484243853933e-06	-1.758085e-03
8.512484243853933e-06	-1.775980e-03
8.522484243853933e-06	-1.793888e-03
8.532484243853933e-06	-1.811806e-03
8.542484243853933e-06	-1.829737e-03
8.552484243853932e-06	-1.847678e-03
8.562484243853932e-06	-1.865630e-03
8.572484243853932e-06	-1.883593e-03
8.582484243853932e-06	-1.901566e-03
8.592484243853932e-06	-1.919549e-03
8.602484243853932e-06	-1.937543e-03
8.612484243853932e-06	-1.955547e-03
8.622484243853932e-06	-1.973560e-03
8.632484243853932e-06	-1.991583e-03
8.642484243853932e-06	-2.009615e-03
8.652484243853931e-06	-2.027656e-03
8.662484243853931e-06	-2.045706e-03
8.672484243853931e-06	-2.063765e-03
8.682484243853931e-06	-2.081833e-03
8.692484243853931e-06	-2.099909e-03
8.702484243853931e-06	-2.117993e-03
8.712484243853931e-06	-2.136085e-03
8.722484243853931e-06	-2.154185e-03
8.732484243853931e-06	-2.172293e-03
8.742484243853931e-06	-2.190408e-03
8.752484243853931e-06	-2.208530e-03
8.762484243853930e-06	-2.226660e-03
8.772484243853930e-06	-2.244797e-03
8.782484243853930e-06	-2.262940e-03
8.792484243853930e-06	-2.281090e-03
8.802484243853930e-06	-2.299246e-03
8.812484243853930e-06	-2.317408e-03
8.822484243853930e-06	-2.335577e-03
8.832484243853930e-06	-2.353751e-03
8.842484243853930e-06	-2.371931e-03
8.852484243853930e-06	-2.390117e-03
8.862484243853929e-06	-2.408308e-03
8.872484243853929e-06	-2.426504e-03
8.882484243853929e-06	-2.444705e-03
8.892484243853929e-06	-2.462911e-03
8.902484243853929e-06	-2.481122e-03
8.912484243853929e-06	-2.499337e-03
8.922484243853929e-06	-2.517557e-03
8.932484243853929e-06	-2.535780e-03
8.942484243853929e-06	-2.554008e-03
8.952484243853929e-06	-2.572240e-03
8.962484243853929e-06	-2.590475e-03
8.972484243853928e-06	-2.608713e-03
8.982484243853928e-06	-2.626956e-03
8.992484243853928e-06	-2.645201e-03
9.002484243853928e-06	-2.663449e-03
9.012484243853928e-06	-2.681700e-03
9.022484243853928e-06	-2.699953e-03
9.032484243853928e-06	-2.718210e-03
9.042484243853928e-06	-2.736468e-03
9.052484243853928e-06	-2.754729e-03
9.062484243853928e-06	-2.772991e-03
9.072484243853927e-06	-2.791256e-03
9.082484243853927e-06	-2.809522e-03
9.092484243853927e-06	-2.827790e-03
9.102484243853927e-06	-2.846059e-03
9.112484243853927e-06	-2.864329e-03
9.122484243853927e-06	-2.882601e-03
9.132484243853927e-06	-2.900873e-03
9.142484243853927e-06	-2.919146e-03
9.152484243853927e-06	-2.937420e-03
9.162484243853927e-06	-2.955694e-03
9.172484243853926e-06	-2.973968e-03
9.182484243853926e-06	-2.992242e-03
9.192484243853926e-06	-3.010517e-03
9.202484243853926e-06	-3.028790e-03
9.212484243853926e-06	-3.047064e-03
9.222484243853926e-06	-3.065338e-03
9.232484243853926e-06	-3.083610e-03
9.242484243853926e-06	-3.101882e-03
9.252484243853926e-06	-3.120153e-03
9.262484243853926e-06	-3.138422e-03
9.272484243853926e-06	-3.156691e-03
9.282484243853925e-06	-3.174957e-03
9.292484243853925e-06	-3.193223e-03
9.302484243853925e-06	-3.211486e-03
9.312484243853925e-06	-3.229748e-03
9.322484243853925e-06	-3.248008e-03
9.332484243853925e-06	-3.266265e-03
9.342484243853925e-06	-3.284520e-03
9.352484243853925e-06	-3.302773e-03
9.362484243853925e-06	-3.321022e-03
9.372484243853925e-06	-3.339269e-03
9.382484243853924e-06	-3.357514e-03
9.392484243853924e-06	-3.375755e-03
9.402484243853924e-06	-3.393993e-03
9.412484243853924e-06	-3.412227e-03
9.422484243853924e-06	-3.430458e-03
9.432484243853924e-06	-3.448685e-03
9.442484243853924e-06	-3.466908e-03
9.452484243853924e-06	-3.485128e-03
9.462484243853924e-06	-3.503343e-03
9.472484243853924e-06	-3.521554e-03
9.482484243853924e-06	-3.539760e-03
9.492484243853923e-06	-3.557962e-03
9.502484243853923e-06	-3.576159e-03
9.512484243853923e-06	-3.594352e-03
9.522484243853923e-06	-3.612539e-03
9.532484243853923e-06	-3.630721e-03
9.542484243853923e-06	-3.648898e-03
9.552484243853923e-06	-3.667070e-03
9.562484243853923e-06	-3.685236e-03
9.572484243853923e-06	-3.703396e-03
9.582484243853923e-06	-3.721550e-03
9.592484243853922e-06	-3.739699e-03
9.602484243853922e-06	-3.757841e-03
9.612484243853922e-06	-3.775977e-03
9.622484243853922e-06	-3.794106e-03
9.632484243853922e-06	-3.812229e-03
9.642484243853922e-06	-3.830345e-03
9.652484243853922e-06	-3.848454e-03
9.662484243853922e-06	-3.866557e-03
9.672484243853922e-06	-3.884652e-03
9.682484243853922e-06	-3.902740e-03
9.692484243853922e-06	-3.920821e-03
9.702484243853921e-06	-3.938894e-03
9.712484243853921e-06	-3.956959e-03
9.722484243853921e-06	-3.975017e-03
9.732484243853921e-06	-3.993066e-03
9.742484243853921e-06	-4.011108e-03
9.752484243853921e-06	-4.029141e-03
9.762484243853921e-06	-4.047166e-03
9.772484243853921e-06	-4.065182e-03
9.782484243853921e-06	-4.083190e-03
9.792484243853921e-06	-4.101189e-03
9.802484243853920e-06	-4.119179e-03
9.812484243853920e-06	-4.137160e-03
9.822484243853920e-06	-4.155132e-03
9.832484243853920e-06	-4.173094e-03
9.842484243853920e-06	-4.191048e-03
9.852484243853920e-06	-4.208991e-03
9.862484243853920e-06	-4.226925e-03
9.872484243853920e-06	-4.244849e-03
9.882484243853920e-06	-4.262763e-03
9.892484243853920e-06	-4.280667e-03
9.902484243853920e-06	-4.298560e-03
9.912484243853919e-06	-4.316444e-03
9.922484243853919e-06	-4.334317e-03
9.932484243853919e-06	-4.352179e-03
9.942484243853919e-06	-4.370030e-03
9.952484243853919e-06	-4.387871e-03
9.962484243853919e-06	-4.405700e-03
9.972484243853919e-06	-4.423519e-03
9.982484243853919e-06	-4.441326e-03
9.992484243853919e-06	-4.459121e-03
1.000248424385392e-05	-4.476906e-03
1.001248424385392e-05	-4.494678e-03
1.002248424385392e-05	-4.512439e-03
1.003248424385392e-05	-4.530188e-03
1.004248424385392e-05	-4.547924e-03
1.005248424385392e-05	-4.565649e-03
1.006248424385392e-05	-4.583362e-03
1.007248424385392e-05	-4.601061e-03
1.008248424385392e-05	-4.618749e-03
1.009248424385392e-05	-4.636423e-03
1.010248424385392e-05	-4.654085e-03
1.011248424385392e-05	-4.671734e-03
1.012248424385392e-05	-4.689370e-03
1.013248424385392e-05	-4.706993e-03
1.014248424385392e-05	-4.724603e-03
1.015248424385392e-05	-4.742199e-03
1.016248424385392e-05	-4.759781e-03
1.017248424385392e-05	-4.777350e-03
1.018248424385392e-05	-4.794905e-03
1.019248424385392e-05	-4.812446e-03
1.020248424385392e-05	-4.829974e-03
1.021248424385392e-05	-4.847487e-03
1.022248424385392e-05	-4.864986e-03
1.023248424385392e-05	-4.882470e-03
1.024248424385392e-05	-4.899940e-03
1.025248424385392e-05	-4.917396e-03
1.026248424385392e-05	-4.934836e-03
1.027248424385392e-05	-4.952262e-03
1.028248424385392e-05	-4.969673e-03
1.029248424385392e-05	-4.987069e-03
1.030248424385392e-05	-5.004449e-03
1.031248424385392e-05	-5.021815e-03
1.032248424385392e-05	-5.039164e-03
1.033248424385392e-05	-5.056499e-03
1.034248424385392e-05	-5.073817e-03
1.035248424385392e-05	-5.091120e-03
1.036248424385392e-05	-5.108407e-03
1.037248424385392e-05	-5.125678e-03
1.038248424385391e-05	-5.142933e-03
1.039248424385391e-05	-5.160172e-03
1.040248424385391e-05	-5.177394e-03
1.041248424385391e-05	-5.194600e-03
1.042248424385391e-05	-5.211789e-03
1.043248424385391e-05	-5.228962e-03
1.044248424385391e-05	-5.246118e-03
1.045248424385391e-05	-5.263256e-03
1.046248424385391e-05	-5.280378e-03
1.047248424385391e-05	-5.297483e-03
1.048248424385391e-05	-5.314571e-03
1.049248424385391e-05	-5.331641e-03
1.050248424385391e-05	-5.348694e-03
1.051248424385391e-05	-5.365729e-03
1.052248424385391e-05	-5.382746e-03
1.053248424385391e-05	-5.399746e-03
1.054248424385391e-05	-5.416729e-03
1.055248424385391e-05	-5.433692e-03
1.056248424385391e-05	-5.450638e-03
1.057248424385391e-05	-5.467566e-03
1.058248424385391e-05	-5.484475e-03
1.059248424385391e-05	-5.501366e-03
1.060248424385391e-05	-5.518239e-03
1.061248424385391e-05	-5.535093e-03
1.062248424385391e-05	-5.551928e-03
1.063248424385391e-05	-5.568744e-03
1.064248424385391e-05	-5.585541e-03
1.065248424385391e-05	-5.602320e-03
1.066248424385391e-05	-5.619079e-03
1.067248424385391e-05	-5.635819e-03
1.068248424385391e-05	-5.652540e-03
1.069248424385391e-05	-5.669241e-03
1.070248424385391e-05	-5.685923e-03
1.071248424385391e-05	-5.702585e-03
1.072248424385391e-05	-5.719228e-03
1.073248424385391e-05	-5.735850e-03
1.074248424385391e-05	-5.752453e-03
1.075248424385391e-05	-5.769036e-03
1.076248424385391e-05	-5.785598e-03
1.077248424385391e-05	-5.802141e-03
1.078248424385391e-05	-5.818663e-03
1.079248424385391e-05	-5.835165e-03
1.080248424385391e-05	-5.851646e-03
1.081248424385391e-05	-5.868107e-03
1.082248424385391e-05	-5.884547e-03
1.083248424385391e-05	-5.900966e-03
1.084248424385391e-05	-5.917365e-03
1.085248424385391e-05	-5.933742e-03
1.086248424385391e-05	-5.950098e-03
1.087248424385391e-05	-5.966434e-03
1.088248424385391e-05	-5.982748e-03
1.089248424385391e-05	-5.999040e-03
1.090248424385391e-05	-6.015311e-03
1.091248424385391e-05	-6.031562e-03
1.092248424385391e-05	-6.047790e-03
1.093248424385391e-05	-6.063996e-03
1.094248424385391e-05	-6.080181e-03
1.095248424385391e-05	-6.096344e-03
1.096248424385391e-05	-6.112485e-03
1.097248424385391e-05	-6.128604e-03
1.098248424385391e-05	-6.144701e-03
1.099248424385391e-05	-6.160776e-03
1.100248424385391e-05	-6.176828e-03
1.101248424385391e-05	-6.192858e-03
1.102248424385391e-05	-6.208866e-03
1.103248424385391e-05	-6.224851e-03
1.104248424385391e-05	-6.240814e-03
1.105248424385391e-05	-6.256754e-03
1.106248424385391e-05	-6.272670e-03
1.107248424385391e-05	-6.288565e-03
1.108248424385391e-05	-6.304436e-03
1.109248424385391e-05	-6.320284e-03
1.110248424385391e-05	-6.336110e-03
1.111248424385391e-05	-6.351911e-03
1.112248424385391e-05	-6.367690e-03
1.113248424385391e-05	-6.383446e-03
1.114248424385391e-05	-6.399178e-03
1.115248424385391e-05	-6.414887e-03
1.116248424385391e-05	-6.430572e-03
1.117248424385391e-05	-6.446233e-03
1.118248424385391e-05	-6.461871e-03
1.119248424385391e-05	-6.477485e-03
1.120248424385391e-05	-6.493075e-03
1.121248424385391e-05	-6.508641e-03
1.122248424385391e-05	-6.524184e-03
1.123248424385391e-05	-6.539702e-03
1.124248424385391e-05	-6.555196e-03
1.125248424385391e-05	-6.570666e-03
1.126248424385391e-05	-6.586111e-03
1.127248424385391e-05	-6.601532e-03
1.128248424385391e-05	-6.616930e-03
1.129248424385391e-05	-6.632302e-03
1.130248424385391e-05	-6.647650e-03
1.131248424385391e-05	-6.662973e-03
1.132248424385391e-05	-6.678272e-03
1.133248424385391e-05	-6.693545e-03
1.134248424385391e-05	-6.708794e-03
1.135248424385391e-05	-6.724018e-03
1.136248424385391e-05	-6.739217e-03
1.137248424385391e-05	-6.754392e-03
1.138248424385391e-05	-6.769541e-03
1.139248424385391e-05	-6.784665e-03
1.140248424385391e-05	-6.799764e-03
1.141248424385391e-05	-6.814837e-03
1.142248424385390e-05	-6.829885e-03
1.143248424385390e-05	-6.844908e-03
1.144248424385390e-05	-6.859906e-03
1.145248424385390e-05	-6.874878e-03
1.146248424385390e-05	-6.889824e-03
1.147248424385390e-05	-6.904745e-03
1.148248424385390e-05	-6.919641e-03
1.149248424385390e-05	-6.934510e-03
1.150248424385390e-05	-6.949353e-03
1.151248424385390e-05	-6.964172e-03
1.152248424385390e-05	-6.978964e-03
1.153248424385390e-05	-6.993730e-03
1.154248424385390e-05	-7.008470e-03
1.155248424385390e-05	-7.023184e-03
1.156248424385390e-05	-7.037872e-03
1.157248424385390e-05	-7.052534e-03
1.158248424385390e-05	-7.067170e-03
1.159248424385390e-05	-7.081779e-03
1.160248424385390e-05	-7.096363e-03
1.161248424385390e-05	-7.110919e-03
1.162248424385390e-05	-7.125450e-03
1.163248424385390e-05	-7.139954e-03
1.164248424385390e-05	-7.154432e-03
1.165248424385390e-05	-7.168883e-03
1.166248424385390e-05	-7.183307e-03
1.167248424385390e-05	-7.197706e-03
1.168248424385390e-05	-7.212077e-03
1.169248424385390e-05	-7.226421e-03
1.170248424385390e-05	-7.240740e-03
1.171248424385390e-05	-7.255031e-03
1.172248424385390e-05	-7.269295e-03
1.173248424385390e-05	-7.283533e-03
1.174248424385390e-05	-7.297743e-03
1.175248424385390e-05	-7.311927e-03
1.176248424385390e-05	-7.326083e-03
1.177248424385390e-05	-7.340213e-03
1.178248424385390e-05	-7.354316e-03
1.179248424385390e-05	-7.368391e-03
1.180248424385390e-05	-7.382440e-03
1.181248424385390e-05	-7.396461e-03
1.182248424385390e-05	-7.410455e-03
1.183248424385390e-05	-7.424423e-03
1.184248424385390e-05	-7.438362e-03
1.185248424385390e-05	-7.452275e-03
1.186248424385390e-05	-7.466160e-03
1.187248424385390e-05	-7.480018e-03
1.188248424385390e-05	-7.493848e-03
1.189248424385390e-05	-7.507651e-03
1.190248424385390e-05	-7.521427e-03
1.191248424385390e-05	-7.535175e-03
1.192248424385390e-05	-7.548896e-03
1.193248424385390e-05	-7.562589e-03
1.194248424385390e-05	-7.576254e-03
1.195248424385390e-05	-7.589892e-03
1.196248424385390e-05	-7.603503e-03
1.197248424385390e-05	-7.617086e-03
1.198248424385390e-05	-7.630641e-03
1.199248424385390e-05	-7.644169e-03
1.200248424385390e-05	-7.657669e-03
1.201248424385390e-05	-7.671141e-03
1.202248424385390e-05	-7.684586e-03
1.203248424385390e-05	-7.698003e-03
